Feature ID	Taxon	Confidence
G001690535	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_732679; g__Gilliamella; s__Gilliamella bombi	1.0
G001753205	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae; g__Sporosarcina; s__Sporosarcina ureilytica	1.0
G000403845	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Petralouisia; s__Petralouisia sp000403845	1.0
G000409565	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Pseudochrobactrum; s__Pseudochrobactrum saccharolyticum	1.0
G003987595	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_E; s__Vagococcus_E entomophilus	1.0
G000194925	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria_563205; s__Neisseria bacilliformis	1.0
G000620485	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella_B; s__	1.0
G003605175	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__IMCC34051; s__IMCC34051 sp003605175	1.0
G000259175	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_732334; g__Providencia_C; s__Providencia_C stuartii	1.0
G009659375	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Fundicoccus; s__Fundicoccus ignavus	1.0
G000403495	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Suilimivivens; s__Suilimivivens sp000403495	1.0
G000585375	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Cryptosporangiaceae; g__Cryptosporangium; s__Cryptosporangium arvum	1.0
G000091985	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter_H; s__Helicobacter_H mustelae	1.0
G000196015	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Cupriavidus; s__Cupriavidus metallidurans	1.0
G900459405	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus hyointestinalis	1.0
G000614105	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella micans	1.0
G004006235	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__Agromyces sp004006235	1.0
G000468015	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_58660; s__Ruminococcus_C_58660 callidus	1.0
G000178115	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ethanoligenenaceae; g__Ethanoligenens; s__Ethanoligenens harbinense	1.0
G000336915	d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales; f__Halococcaceae; g__Halococcus; s__Halococcus saccharolyticus	1.0
G009660225	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Beutenbergiaceae; g__HY158; s__HY158 sp009660225	1.0
G000746645	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter baumannii	1.0
G000014245	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Chelativorans_C_497815; s__	1.0
G000430725	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Azohydromonas; s__Azohydromonas australica	1.0
G900099555	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_A; s__Peptoniphilus_A raoultii	1.0
G900113695	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Albimonas; s__Albimonas pacifica	1.0
G000374325	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Carnobacteriaceae; g__Allofustis; s__Allofustis seminis	1.0
G006493435	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Apilactobacillus; s__Apilactobacillus timberlakei	1.0
G002161055	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Fimicola; s__Fimicola cottocaccae	1.0
G002943475	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Limnohabitans_A; s__Limnohabitans_A curvus	1.0
G001426225	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Bosea; s__Bosea sp001426225	1.0
G009724975	d__Bacteria; p__Desulfobacterota_C; c__Deferrisomatia; o__Deferrisomatales; f__BM512; g__SCTA01; s__SCTA01 sp009724975	1.0
G001721685	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_H_361473; f__Salisediminibacteriaceae; g__Salisediminibacterium_361356; s__Salisediminibacterium beveridgei	1.0
G000155955	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Mitsuokella; s__Mitsuokella multacida	1.0
G000219805	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Weissella; s__Weissella koreensis	1.0
G003584015	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Alteraurantiacibacter_484852; s__Alteraurantiacibacter xanthus	1.0
G000024965	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Xylanimonas; s__Xylanimonas cellulosilytica	1.0
G000828815	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_681319; g__Tachikawaea; s__Tachikawaea gelatinosa	1.0
G000969415	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Devosiaceae; g__Devosia_A_502124; s__Devosia_A_502124 geojensis	1.0
G900129245	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Weeksellaceae; g__Chryseobacterium_A_796612; s__Chryseobacterium_A_796612 arachidis	1.0
G000195715	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_593909; g__Bordetella_A_593886; s__Bordetella_A_593886 pertussis	1.0
G900091655	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter_865974; s__Odoribacter massiliensis	1.0
G011927695	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingomonas_K; s__Sphingomonas_K jejuensis	1.0
G000824785	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Mesorhizobium_I; s__Mesorhizobium_I plurifarium	1.0
G001182825	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sp001182825	1.0
G000522465	d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Aliarcobacter_475806; s__Aliarcobacter cibarius	1.0
G004560375	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	1.0
G000023725	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Weeksellaceae; g__Kaistella; s__Kaistella sp000023725	1.0
G000226215	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia; s__Dietzia alimentaria	1.0
G000597865	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Peptoclostridium_A; s__Peptoclostridium_A acidaminophilum	1.0
G000768695	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Knoellia_390429; s__Knoellia aerolata	1.0
G000818035	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria_563205; s__Neisseria elongata	1.0
G000424625	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Baekduia; s__Baekduia woesei_A	1.0
G006334925	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium tapiri	1.0
G900104595	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_J; s__Enterococcus_J timonensis	1.0
G001042635	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775; s__Bifidobacterium scardovii	1.0
G000225705	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella tanakaei	1.0
G000960735	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Listeriaceae; g__Listeria_A; s__Listeria_A innocua	1.0
G000407505	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_B; s__Enterococcus_B phoeniculicola	1.0
G001005175	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium elephantis	1.0
G000221565	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Urinicoccus; s__Urinicoccus timonensis	1.0
G000246925	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_A; s__Peptoniphilus_A lacydonensis	1.0
G001262035	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Pasteurellaceae; g__Aggregatibacter_736122; s__Aggregatibacter aphrophilus	1.0
G000384115	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Sporichthyales; f__Sporichthyaceae; g__Sporichthya; s__Sporichthya polymorpha	1.0
G001294685	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Alteromonadaceae; g__Idiomarina; s__Idiomarina abyssalis	1.0
G000485295	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Rhizobium_C_501058; s__	1.0
G000008505	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_310392; f__Bacillaceae_G; g__Bacillus_A; s__	1.0
G000155205	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155507; s__Mediterraneibacter_A_155507 lactaris	1.0
G000447205	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingobium_A_485959; s__Sphingobium_A_485959 ummariense	1.0
G000439105	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Terrisporobacter; s__	1.0
G900177045	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosotalea; s__Nitrosotalea okcheonensis	1.0
G000725495	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_400150; s__	1.0
G001310255	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas aurantiaca	1.0
G002160895	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium sp002160895	1.0
G000153905	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 obeum	1.0
G000024385	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Thermomonospora; s__Thermomonospora curvata	1.0
G000259095	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Salipiger; s__Salipiger aestuarii	1.0
G900119845	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Devosiaceae; g__Devosia_A_501803; s__Devosia_A_501803 enhydra	1.0
G000014445	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc_B; s__	1.0
G000261025	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella intermedia	1.0
G001017435	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Caldimonas_592463; s__Caldimonas brevitalea	1.0
G001262605	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Acetivibrionales; f__DSM-2933; g__Pseudobacteroides; s__Pseudobacteroides cellulosolvens	1.0
G900605495	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Bacilliculturomica; s__Bacilliculturomica massiliensis	1.0
G001548075	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodovulum; s__Rhodovulum sulfidophilum	1.0
G000219535	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_B; s__Brevibacillus_B halotolerans	1.0
G000255935	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium pseudotuberculosis	1.0
G000517545	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956; s__Bacteroides_H_857956 reticulotermitis	1.0
G001687565	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae; g__Planococcus; s__Planococcus antarcticus	1.0
G000067205	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_593909; g__Bordetella_A_593672; s__Bordetella_A_593672 petrii	1.0
G002236805	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_594799; g__Pusillimonas_A; s__Pusillimonas_A sp002236805	1.0
G000024105	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus prevotii	1.0
G000158215	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium_C; s__Fusobacterium_C periodonticum_D	1.0
G000413035	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_B_986142; s__Treponema_B_986142 vincentii	1.0
G000011805	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Vibrionaceae; g__Aliivibrio; s__Aliivibrio fischeri_B	1.0
G000308875	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Nocardia; s__Nocardia transvalensis	1.0
G000428765	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas aveniformis	1.0
G000803105	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Coprobacteraceae; g__Coprobacter; s__Coprobacter secundus	1.0
G000518585	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Agrobacterium; s__Agrobacterium larrymoorei	1.0
G000372825	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium sp000372825	1.0
G000949895	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Agrobacterium; s__Agrobacterium arsenijevicii	1.0
G000307285	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae; g__Kurthia; s__Kurthia intestinigallinarum	1.0
G001045675	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera_A_38685; s__Megasphaera_A_38685 cerevisiae	1.0
G003253705	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Humitalea; s__Humitalea rosea	1.0
G005771635	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Culicoidibacterales; f__Culicoidibacteraceae; g__Culicoidibacter; s__Culicoidibacter larvae	1.0
G000293785	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae; g__Rhodoplanes; s__Rhodoplanes sp000293785	1.0
G010014525	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Nanogingivalaceae; g__Nanogingivalis; s__Nanogingivalis sp010014525	1.0
G000269605	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Bifidobacteriaceae; g__Scardovia; s__Scardovia wiggsiae	1.0
G000429105	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia suimastitidis	1.0
G900101335	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Quadrisphaeraceae; g__DSM-44207; s__DSM-44207 sp900101335	1.0
G001063195	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia massiliensis	1.0
G000759695	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium kyorinense	1.0
G001458175	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Shimia_A_490690; s__Shimia_A_490690 marina	1.0
G001884705	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes; s__Actinoplanes caeruleus	1.0
G000308295	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae; g__Afipia; s__Afipia birgiae	1.0
G002797855	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Compostimonas; s__Compostimonas suwonensis	1.0
G000185385	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__Lachnoanaerobaculum saburreum	1.0
G000159155	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775; s__Bifidobacterium vaginale	1.0
G000444685	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Pasteurellaceae; g__Glaesserella; s__Glaesserella parasuis	1.0
G001649715	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus urinae_B	1.0
G000763535	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Vibrionaceae; g__Vibrio_A_673163; s__	1.0
G000014825	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae; g__Rhodopseudomonas_A; s__	1.0
G000183525	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G_142752; s__	1.0
G000423445	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Acidipropionibacterium; s__Acidipropionibacterium thoenii	1.0
G003096055	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_681319; g__Buchnera; s__Buchnera aphidicola_P	1.0
G000013765	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Shewanellaceae; g__Shewanella; s__Shewanella denitrificans	1.0
G000420065	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum cambriense_A	1.0
G000508185	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingobium_A_485959; s__Sphingobium_A_485959 sp000508185	1.0
G001434575	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Loigolactobacillus; s__Loigolactobacillus bifermentans	1.0
G001750785	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_400150; s__Streptomyces fradiae	1.0
G004345785	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Pasteurellaceae; g__Bisgaardia; s__Bisgaardia hudsonensis	1.0
G900240275	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus timonensis	1.0
G003150645	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-217; s__CAG-217 sp000436335	1.0
